Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
81182,5622320408,3,1.0,1.0,13,0,13,2021-04-15,"PLEASE FIX THE PUMP. It is a very pricey product and is dissapointing they have don’t invest in a better design. Every morning, I see a huge puddle of product on my counter, it leaks everywhere. I had to spend another 15$ on a better bottle so I could use the product. The cleanser itself is very pleasant and not abrasive to the sensitive skin.",FIX PUMP,light,brown,combination,black,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
74703,1114085339,5,1.0,,0,0,0,2021-08-10,"This has been one of my go-to cleansers for years now. Feels super refreshing every time I use it, and is not drying or irritating for my sensitive skin.",Go-to cleanser,fair,hazel,combination,brown,P411387,Superfood Antioxidant Cleanser,Youth To The People,39.0
62212,6688997979,5,1.0,1.0,1,0,1,2021-05-17,"AMAZING! For years I’ve looked for a cleanser that is safe for the eyes and the face. This is the only one that I found that is both gentle and actually cleans eye make up (mascara) without leaving residue. At the first touch, it feels oily but once you splash some water on your face, you feel it all wash away. Definitely recommend! Another positive part about this is that Farmacy is cruelty free!",Amazing Cleanser for eyes and face!,mediumTan,brown,combination,brown,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
99669,11376449264,5,1.0,,0,0,0,2019-05-01,This product is AMAZING for redness!! It made my skin look so flawless. It’s goes on thick but once it’s rubbed in you really see the difference. I will say to use a moisturizer before applying just because it doesn’t do much for dry skin. Great product and worth the buy!!,redness GONE!!,lightMedium,brown,normal,brown,P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0
94478,5870807402,3,0.0,,0,0,0,2017-12-27,I want to love it BUT I can’t. Bought this as a gift set for myself along with Luna oil. It severely dried out my skin. Although I think it is supposed to do that it just was to much for me. Probably not ideal to use during winter months so I will try it again in the spring/summer.,Eh,fair,,dry,,P309308,Good Genes All-In-One AHA Lactic Acid Treatment,Sunday Riley,122.0
46334,6861009123,5,,,0,0,0,2016-06-17,I’m always on the search for my next new skin care item. I’m rarely loyal to a product for very long. This smooths and really has softened lines on my over 40 face,now a permanent member of my skincare routine,,,,,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
27095,1205634159,5,,,0,0,0,2015-01-12,This is my go-to for any skin issue. I absolutely love it. I have tried other brands of Argan Oil but keep going back to Josie Maran.,Love it!,,,,,P218700,100 percent Pure Argan Oil,Josie Maran,49.0
45532,5386882296,1,0.0,0.7142860293388367,14,4,10,2018-12-17,I finished at least 2 boxes of these. Did my dark spots lightened? NOPE. My skin (maybe) did brighten up a little. I’m a semi-sensitive skin but girl THIS STINGS LIKE STRAIGHT UP ALCOHOL. The girl from the store said it’s normal. PLUS THIS IS SUPER EXPENSIVE :(,Honest Review,medium,brown,combination,black,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
48396,9413667429,5,1.0,,0,0,0,2021-06-20,This is the best hydrating cream ever. I’ve had this and it survived windy and wet New-York and Chicago winter plus the dryness of the mask wearing summer throughout the pandemic and my skin didn’t suffer at all it looked even better than I could’ve imagineD. It stays on all day and I even use it as a base for my foundation,,fair,blue,combination,brown,P394639,The True Cream Aqua Bomb,belif,38.0
99778,21172076929,3,1.0,,0,0,0,2019-03-25,I’ve used this 3 times now and my face is breaking out a little more then usual it hard to tell if it’s from the product or not it’s very thick feeing at first but does a really good job of evening out my skin after applying it feels and looks shiny which I’m not a fan of because I have very oily skin already but with a little bit of powder that went away overall I like it and probably use this instead of foundation in summer and days when I’m rushing,,light,blue,oily,auburn,P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0
80273,32109617353,1,0.0,1.0,5,0,5,2021-11-27,"It doesn’t clean the skin properly, definitely not for oily skin! Never buying again, my oily skin got so many pimples since I am using this",,mediumTan,,oily,black,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
66474,5125757182,5,1.0,,0,0,0,2018-05-04,"This is the best makeup remover I’ve ever used. It removes my full coverage foundation, brow pomade, waterproof mascara and left over lash glue. I have oily skin and it doesn’t leave an oily film on my skin. 10/10 product",,fairLight,blue,oily,blonde,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
61281,28403469347,5,1.0,1.0,1,0,1,2022-09-24,How did I wait so long to use cleansing balm? I received a sample and immediately purchased the full size. This product leaves my skin clean and so soft. It removes face and eye makeup flawlessly.,In love,fair,blue,normal,blonde,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
4941,1129022740,3,0.0,0.7272729873657227,11,3,8,2020-08-10,Not as moisturizing as I hoped it would be. It doesn’t last long either. I have to reapply an hour after so idk how it’s a sleep mask. It’s a fine lip balm but not heavy duty enough to be a mask IMO. I do like the smell though and that it doesn’t get outside my lip lines all over my face. The little applicator it comes eith is handy to application. All that to say I don’t think I will repurchase once it’s gone.,Bit of a let down,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
98637,23456476606,1,0.0,0.800000011920929,5,1,4,2020-07-14,It’s supposed to change from green to beige but it doesn’t change at all on my skin. It stays greasy and rubs off. I look like an alien after an hour still and have to wash off. I don’t understand how more people don’t have this issue.,Greasy and Stays Green,medium,brown,combination,brown,P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0
470,44908578211,1,0.0,0.699999988079071,10,3,7,2022-12-27,"This product has been blowing up so I purchased because my lips get dry this time of season. I was NOT impressed. I put in on before bed and when I woke up my lips still felt the mask on them so I was impressed with that. By around 10am, my lips felt more dry than the previous night. This prduct only feels nice when in use. Good alternative is the vaseline lip therapy. Leaves my lips nice all day, costs way less, last way longer. Stay safe.",,fair,blue,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
81480,5880148059,3,0.0,1.0,3,0,3,2021-02-17,"I have combination/normal skin. The face was was really nice and soothing. However for me, I didn’t like the smell and wasn’t doing much for my skin. I suffer with large pore on my T zone and acne if not treated properly. So when I started this cleanser, yes it was nice, but it wasn’t for me. I would recommend this to someone with sensitive skin and someone who wants to maintain the complexion they have",not for me,fair,green,normal,brown,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
31459,1903775221,5,,1.0,2,0,2,2010-12-02,"I’ve been using it on my lips, hair and skin. It appears to be a great moisturizer and I love that it is a multitasker. Also been using it on itchy skin and it is very soothing.",,light,,combination,,P218700,100 percent Pure Argan Oil,Josie Maran,49.0
52140,1394903729,1,0.0,0.5,2,1,1,2018-09-07,"I have sensitive, oily skin, and this moisturizer seems to worsen both of those conditions.  It makes my skin reddish, and doesn’t absorb into the skin so it gives a slick appearance to my skin.  I’ve tried this stuff off and on for a year, and it hasn’t worked in any season.  What I have left is going in the trash.",Not a fan.,lightMedium,blue,oily,blonde,P394639,The True Cream Aqua Bomb,belif,38.0
20356,1279962665,5,,,0,0,0,2016-10-26,"Love the Fresh Face wash, skin feels so soft and clean afterwards",Fresh Face,,,combination,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
51171,5677181212,1,0.0,0.0,2,2,0,2020-03-31,"Bouncing off reading a couple of other reviews, I agree that this product really didn’t live up to its hype. I was pretty excited to try this because it is water based and pretty lightweight. While I’ll admit it felt nice to the touch, I seriously did not expect my skin to act in such a negative. When I first tried this product I was testing out a couple of other skincare products at the same time, so when I broke out the following days I didn’t immediately attribute that reaction to this. However, after trying it about 2 more times after, I had begun to note that this was breaking me out, and PRETTY BAD might I add. If you have acne-prone skin, do not even think about trying this, it won’t do you any good.",Really Not Great...,fair,brown,normal,brown,P394639,The True Cream Aqua Bomb,belif,38.0
52823,10273750478,5,1.0,0.6666669845581055,3,1,2,2018-01-27,"This is why Sephora samples are so awesome. I never would have left Estee L behind until I got this (and the Hungarian Water Essence) as samples. I now plan to purchase both in full size.The moisture you get feels very light -you almost forget you moisturized at all. It leaves no residue which is a great thing for us oily girls who don’t want one more thing to make our make-up slide around. Still, it is an effective hydrator and really long lasting, my cheeks don’t look flaky or thirsty at the end of the day. And, it has that HG effect of making oily skin LESS oily.",,tan,brown,oily,black,P394639,The True Cream Aqua Bomb,belif,38.0
17777,6214365803,3,1.0,,0,0,0,2019-06-20,I have a mixed review for this product. It’s nice and cleans my skin well but I don’t really like the smell (it smells like cucumbers which is not an offensive smell but I just don’t like it in a face wash) at first my skin HATED this face wash and I broke out but I kept using it and my skin eventually cleared up but I’m not obsessed with this product. I’ll finish what I have but probably won’t repurchase.,it’s okay,fair,hazel,combination,blonde,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
12428,10215104064,5,1.0,,0,0,0,2018-09-16,"My lips are super sensitive & really dry, and I used to have to apply Vaseline to them several times an hour to keep them from bothering me. This product is unreal! It feels so moisturizing, and I put Vaseline on my lips maybe once a day now. Serious game changer.",Fantastic!,lightMedium,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
85971,2372261019,3,1.0,0.75,4,1,3,2021-11-16,"I was using this serum daily since spring 2020 and it worked wonders on my skin. It helped reduce oiliness, especially in my T-zone and nearly eliminated my post inflammatory hyperpigmentation after consistent in 3 months. However I’ve discontinued the use of this product since since summer 2021. I’m not sure if my skin has grown an intolerance to it or if I received a bad batch but every time it’s put on my skin it causes stinging and irritation. I’ve heard similar stories from others.",For Your Consideration-Be Careful,deep,brown,combination,black,P427417,Niacinamide 10% + Zinc 1% Oil Control Serum,The Ordinary,6.0
